id,org_id_anon,gender,marital,age,education,quest1,quest2,quest3,quest4,quest5,quest6,quest7,quest8,quest9,quest10,quest11,quest12,quest13,quest14,quest15,quest16,quest17,quest18,quest19,quest20,quest21,quest22,quest23,quest24,quest25,quest26,quest27,quest28,quest29,quest30,quest31,quest32,quest33,quest34,quest35,quest36,quest37,quest38,quest39,quest40,quest41,quest42,quest43,quest44,quest45,quest46,quest47,quest48,quest49,quest50,quest51,quest52,quest53,quest54,quest55,quest56,quest57,quest58,quest59,quest60,quest61,quest62,quest63,quest64,quest65,quest66,quest67,quest68,quest69,quest70,quest71,quest72,quest73,quest74,quest75,quest76,quest77,quest78,quest79,quest80,org_climate_score,org_support_score,org_context_score,org_resources_score,change_mgmt_capability_score,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
102.0,11,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.7333333333333334,1.4666666666666666,1.6666666666666667,1.3333333333333333,1.7,1.8,2.0,1.4,1.6,1.2,1.6,1.6,1.6,1.8,1.0,1.4,1.6,2.0,1.4,-1.338350124,-1.134886047,-2.260239551,-1.844354964,-2.182089174,-1.64878171,-2.406764762,-2.07965202,-1.598981581,-3.000089094,-2.336272276,-1.798347412,-1.47931554,-1.616721723
103.0,1,1.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.2666666666666666,2.7333333333333334,2.933333333333333,3.7333333333333334,2.8,3.2,4.0,2.6,2.8,2.0,3.4,2.8,3.0,3.0,3.6,4.0,3.6,2.8,2.8,0.690356041,1.089690542,-0.395554445,-0.055662933,-0.949786923,0.497328585,-0.399885576,-0.202089479,-0.17162584,0.848180366,1.13944836,0.809383751,-0.17122308,-0.366388488
104.0,7,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,2.0,5.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.533333333333333,3.466666666666667,3.3333333333333335,3.6,3.3,4.0,3.2,3.4,3.2,3.4,3.8,3.6,3.4,3.0,4.0,4.0,2.8,3.8,2.8,1.730798825,0.038400023,0.378987951,0.445023245,0.862004922,1.354210187,0.625225638,0.708098072,-0.035382912,1.031768948,1.062219204,-0.238439584,0.871461325,0.015830793
105.0,10,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,5.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,3.1333333333333333,3.2666666666666666,3.466666666666667,3.0,3.2,2.0,3.0,4.4,3.6,3.6,2.6,3.8,3.0,3.6,2.8,2.2,4.0,3.0,3.4,-1.01849314,-0.210218407,1.958889706,0.792101121,0.914516173,-1.066958884,0.701125524,-0.05505983,0.500737317,-0.365126277,-0.704314579,1.077484197,-0.004843581,0.153174655
106.0,7,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.933333333333333,2.533333333333333,2.8,2.933333333333333,2.8,2.6,3.8,2.4,3.0,3.0,1.6,3.2,2.8,2.4,2.8,3.2,2.8,2.6,3.0,-0.588222169,0.460709221,-0.648367562,0.008149056,0.456678412,-1.776124513,-0.051576056,-0.534017149,-0.571212099,-0.473396562,0.157162265,-0.305266055,-0.566581312,0.210752725
107.0,15,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.066666666666667,2.6,3.2,3.2,3.1,3.0,2.6,3.6,2.6,2.0,3.2,3.2,3.4,3.0,3.2,3.6,2.8,3.6,2.6,-0.157471868,-0.454086075,0.638150506,-0.449065781,-0.905375492,0.368628152,0.019829444,0.622744013,-0.009435932,0.26638645,0.505892124,-0.02282868,0.754778311,-0.501992978
108.0,4,1.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.7333333333333334,2.3333333333333335,3.066666666666667,2.7333333333333334,2.2,3.4,3.0,1.8,2.6,2.2,2.2,2.2,3.0,4.0,3.0,2.6,2.6,2.8,1.6,0.267693434,0.076101244,-1.390520122,-0.549245966,-0.818215744,-0.887206957,-1.540774528,-0.162289287,1.180129965,0.12073556,-0.423207459,-0.60783497,-0.271650284,-1.593319959
109.0,12,2.0,1.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,3.2,3.466666666666667,3.4,2.933333333333333,2.1,3.6,3.2,2.8,2.2,4.6,3.6,3.8,3.8,2.6,2.8,3.6,2.4,3.0,1.2,0.82465722,0.315194238,-0.180902341,-0.671633196,2.071685356,0.945112399,0.761427354,0.963924021,-0.529828082,-0.015215859,0.488788504,-0.930843548,0.111354822,-1.787871691
110.0,14,1.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,2.8,2.1333333333333333,2.6666666666666665,3.066666666666667,3.2,2.4,2.2,3.8,2.4,1.0,3.0,3.0,2.4,2.6,3.0,4.2,2.0,3.4,3.0,-0.539886444,-0.912840975,1.046929614,-0.542725564,-2.297874045,-0.306686582,-0.361488801,-0.579465948,-0.402512953,0.258849579,1.531603468,-1.077890919,1.011474098,0.027958695
111.0,10,1.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,5.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.4,3.3333333333333335,4.533333333333333,3.533333333333333,3.2,3.6,3.6,3.0,3.6,3.4,3.0,4.4,4.6,4.6,2.8,3.8,4.0,3.2,3.2,0.727425886,0.570916071,-0.045223201,0.764212058,0.871219681,0.268719388,1.796083399,2.197167529,2.064615779,-0.372351384,0.926476116,1.344286862,0.624571083,0.43699673
112.0,3,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,2.6,2.2,2.533333333333333,2.8,2.4,1.8,2.6,3.4,2.4,1.2,3.0,2.4,3.6,1.6,2.4,3.0,3.0,2.8,2.0,-1.240726678,-0.612393846,0.597672307,-0.858637411,-2.150246887,-0.139503078,-1.138304147,0.613957414,-1.649644466,-0.491818461,-0.008793186,-0.379343455,-0.423535617,-0.880443374
113.0,3,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.2666666666666666,2.3333333333333335,2.2,2.3333333333333335,2.4,2.6,3.4,3.8,2.4,2.2,2.4,2.6,1.8,2.2,2.0,2.0,3.0,2.4,2.4,-0.255373014,0.214617945,0.945700616,-0.862790181,-0.827105421,-0.816412693,-0.876657266,-1.308582748,-1.184705223,-0.740469048,-0.921358081,-0.400237043,-0.732543343,-0.498176031
114.0,4,1.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.8,2.466666666666667,2.6,2.2,2.4,3.4,2.8,2.2,1.8,1.8,3.8,3.0,2.8,2.0,2.4,2.4,1.8,2.4,2.4,0.804420087,-0.312823039,-1.159852364,-1.623692058,-1.370676611,1.129819428,-0.215479584,-0.1832116,-1.480345966,-0.43330766,-0.576114746,-1.189036576,-0.745197352,-0.496960886
115.0,12,1.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,1.0,2.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.2,3.6666666666666665,3.2666666666666666,3.466666666666667,3.2,3.0,4.2,2.4,4.2,2.4,4.4,2.4,3.6,3.8,3.8,3.4,3.2,3.2,3.2,0.495337132,1.607510134,-0.880109141,1.49014252,-0.319971389,1.955194747,-0.979921679,0.770743955,0.706031277,1.088069593,0.384772142,0.312456386,0.516391163,0.24383686
116.0,14,1.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.4,3.066666666666667,3.3333333333333335,3.933333333333333,2.9,3.0,4.0,3.2,3.2,2.6,3.4,3.2,3.6,3.2,4.6,3.2,4.0,2.6,3.2,-0.198950231,0.909225157,0.190131588,0.378813106,0.027678714,0.738620401,-0.000270303,0.945299708,-0.001945545,1.960066212,0.202210922,1.251783142,-0.514284285,0.466841025
117.0,12,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,3.3333333333333335,3.466666666666667,3.3333333333333335,3.3333333333333335,3.3,3.0,3.8,3.2,4.0,2.6,3.8,3.8,3.8,2.4,3.8,2.4,3.8,3.6,3.0,0.149635936,0.757757697,0.106201086,0.991938461,0.008456874,1.275871713,0.886262759,1.17261679,-0.6388929,1.072005916,-0.561372236,0.627546231,0.797796433,-0.187300369
118.0,2,2.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.466666666666667,2.6,1.6666666666666667,2.933333333333333,2.2,3.0,2.6,1.8,2.2,2.8,2.8,1.8,1.2,2.0,3.0,2.8,3.0,2.4,2.0,-0.029542168,-0.534592778,-1.429230831,-0.917601445,0.166957646,-0.529289188,-1.964301418,-2.239854843,-1.483771076,0.091274847,-0.151191618,0.078710558,-0.637634956,-1.155123786
119.0,3,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,1.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,3.466666666666667,4.266666666666667,4.266666666666667,4.2,4.1,4.0,3.6,2.8,4.4,3.6,4.8,4.2,4.2,4.4,4.2,4.4,4.0,3.6,4.6,1.684655919,0.289952179,-0.171541092,2.154307829,1.203140713,2.416443948,1.706629764,1.442146189,2.090251618,1.734066075,1.604919567,1.113273701,0.937329562,1.942537061
120.0,14,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,2.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,3.0,5.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.6,3.466666666666667,3.466666666666667,3.933333333333333,4.0,3.4,3.6,3.8,3.4,3.6,3.4,3.8,3.6,3.0,3.8,4.2,3.8,4.2,3.8,0.715034782,0.564336014,1.067990613,0.539449272,1.09466455,0.677837731,0.876690127,0.524941693,0.120909286,1.124386215,1.5797121,0.987584689,1.51498399,1.014382411
121.0,7,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,3.1333333333333333,2.933333333333333,3.466666666666667,3.1333333333333333,2.9,3.6,2.8,3.0,3.4,2.8,2.6,3.4,3.4,3.6,4.0,3.4,2.0,2.4,3.4,1.132956372,-0.355045119,-0.002584284,0.51472572,0.192021956,-0.16502978,0.223721693,0.342435764,0.401462964,1.45811815,0.437829509,-1.185247628,-0.880027651,0.476270692
122.0,2,1.0,2.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,3.4,3.3333333333333335,3.4,4.0,3.1,3.8,3.2,3.2,3.6,3.6,2.8,3.2,4.0,3.0,4.0,3.8,4.2,3.0,3.2,1.898761295,-0.045049091,0.088220912,0.96296225,1.003274386,-0.211535227,0.127980537,1.427700931,-0.036931397,1.460552404,0.999943572,1.587562871,-0.090313995,0.007582149
123.0,13,2.0,2.0,2.0,1.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,3.2666666666666666,3.533333333333333,3.0,3.0,3.8,3.8,3.2,2.8,4.0,3.2,3.4,3.4,3.4,2.2,3.2,3.0,2.8,3.2,4.4,1.204128399,-0.16682423,-0.33762971,1.258759283,0.521260296,0.412073853,0.435167538,0.947426791,-0.708272883,0.58279752,-0.035322324,-0.338335448,0.289283307,1.583652679
124.0,2,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.1333333333333333,2.2,1.6666666666666667,2.2666666666666666,2.1,2.0,2.0,2.4,2.6,1.6,2.4,2.2,1.4,1.4,1.8,3.0,2.0,1.8,2.4,-1.097837587,-1.180247349,-0.823093636,-0.096214299,-1.542616631,-0.911279076,-1.4429925,-1.89965407,-2.198431361,-1.70492387,0.042595881,-1.054795723,-1.446648923,-0.630692132
125.0,8,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,2.3333333333333335,2.3333333333333335,2.4,1.8666666666666667,3.0,3.4,1.4,2.2,3.4,1.8,1.8,2.0,2.8,2.4,1.8,2.0,1.8,2.8,3.2,0.668927084,-1.729600895,-0.913414754,0.474703881,-1.379431934,-1.501608576,-1.787877386,-0.080621077,-1.124709855,-2.018994094,-0.957855589,-1.867526921,-0.398055058,-0.019236142
126.0,10,1.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.1333333333333333,2.6666666666666665,2.8666666666666667,2.8666666666666667,2.3,3.2,2.8,3.4,2.6,2.8,2.6,3.8,2.6,2.2,3.2,2.4,3.0,2.8,1.8,0.050470617,-0.448820329,0.421292272,-0.39188823,0.226920751,-0.975073471,0.686256564,-0.704078521,-0.663721653,0.523953966,-0.616527569,0.224357168,-0.221619407,-1.402319562
